case,reference_case,comparison_set,case_is_eligible_reference,eligible_reference_count,angle_group,signed_mean_db,rms_db,max_abs_db,max_abs_freq_hz,max_abs_angle_deg
modal-compact2,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,0_60,-0.575000276711632,1.0644478810197393,3.8493553656067547,824.3721884748535,60.0
modal-compact2,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,70_90,5.864489446623857,13.248776729772931,26.47564617855327,734.4321259827932,90.0
modal-compact2,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,80_90,9.964357528461703,16.11138139691102,26.47564617855327,734.4321259827932,90.0
modal-compact2,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,90,22.464231498588003,22.531221607160976,26.47564617855327,734.4321259827932,90.0
modal-compact2,profile-ring-full,source_cv_recommended_juan_only,True,6,0_60,-0.5751190800252387,1.0657688010681865,3.8563398103946014,824.3721884748535,60.0
modal-compact2,profile-ring-full,source_cv_recommended_juan_only,True,6,70_90,5.86310991340298,13.248805448172181,26.478186253526836,734.4321259827932,90.0
modal-compact2,profile-ring-full,source_cv_recommended_juan_only,True,6,80_90,9.963030478837057,16.11122834905508,26.478186253526836,734.4321259827932,90.0
modal-compact2,profile-ring-full,source_cv_recommended_juan_only,True,6,90,22.463886599773666,22.530888513332044,26.478186253526836,734.4321259827932,90.0
modal-compact3,modal-compact2,source_cv_recommended_juan_only,True,6,0_60,0.19863362018501712,0.34629664886895983,1.9569077524059537,1200.0,60.0
modal-compact3,modal-compact2,source_cv_recommended_juan_only,True,6,70_90,-0.6003999905394489,2.1143692655140685,5.7730937948986,1100.4048518456054,90.0
modal-compact3,modal-compact2,source_cv_recommended_juan_only,True,6,80_90,-1.2644482621956392,2.5185149804334928,5.7730937948986,1100.4048518456054,90.0
modal-compact3,modal-compact2,source_cv_recommended_juan_only,True,6,90,-2.990643043224728,3.52720744634721,5.7730937948986,1100.4048518456054,90.0
modal-compact3,modal-full2,source_cv_recommended_juan_only,True,6,0_60,0.2437733219096951,0.3936618960731715,2.080789288668214,1200.0,60.0
modal-compact3,modal-full2,source_cv_recommended_juan_only,True,6,70_90,-0.6256386794327156,2.192250647643227,5.563048395734199,1069.0784617684071,90.0
modal-compact3,modal-full2,source_cv_recommended_juan_only,True,6,80_90,-1.3752332728636776,2.5958333833370335,5.563048395734199,1069.0784617684071,90.0
modal-compact3,modal-full2,source_cv_recommended_juan_only,True,6,90,-3.239659577072262,3.6258902337676853,5.563048395734199,1069.0784617684071,90.0
modal-compact3,modal-compact3,source_cv_recommended_juan_only,True,6,0_60,0.0,0.0,0.0,300.0,0.0
modal-compact3,modal-compact3,source_cv_recommended_juan_only,True,6,70_90,0.0,0.0,0.0,300.0,70.0
modal-compact3,modal-compact3,source_cv_recommended_juan_only,True,6,80_90,0.0,0.0,0.0,300.0,80.0
modal-compact3,modal-compact3,source_cv_recommended_juan_only,True,6,90,0.0,0.0,0.0,300.0,90.0
modal-compact3,modal-full4-svd,source_cv_recommended_juan_only,True,6,0_60,-0.8149311025780316,1.249872414589819,4.3336820581791216,1069.0784617684071,60.0
modal-compact3,modal-full4-svd,source_cv_recommended_juan_only,True,6,70_90,1.8726085512209707,6.844705165425613,17.293827351602488,1100.4048518456054,90.0
modal-compact3,modal-full4-svd,source_cv_recommended_juan_only,True,6,80_90,4.1145315290250615,8.138950479838286,17.293827351602488,1100.4048518456054,90.0
modal-compact3,modal-full4-svd,source_cv_recommended_juan_only,True,6,90,10.827528335700904,11.189778654901414,17.293827351602488,1100.4048518456054,90.0
modal-compact3,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,0_60,-0.37636665652661483,0.9388601182973909,3.038550518282797,824.3721884748535,60.0
modal-compact3,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,70_90,5.264089456084407,11.570124259132296,22.20466570384552,412.18609423742674,90.0
modal-compact3,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,80_90,8.699909266266063,14.078973246028122,22.20466570384552,412.18609423742674,90.0
modal-compact3,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,90,19.473588455363274,19.669204186538618,22.20466570384552,412.18609423742674,90.0
modal-compact3,profile-ring-full,source_cv_recommended_juan_only,True,6,0_60,-0.3764854598402214,0.9404570953490031,3.0455349630706436,824.3721884748535,60.0
modal-compact3,profile-ring-full,source_cv_recommended_juan_only,True,6,70_90,5.262709922863532,11.569887556171183,22.204631636476236,412.18609423742674,90.0
modal-compact3,profile-ring-full,source_cv_recommended_juan_only,True,6,80_90,8.69858221664142,14.07850170734522,22.204631636476236,412.18609423742674,90.0
modal-compact3,profile-ring-full,source_cv_recommended_juan_only,True,6,90,19.47324355654894,19.66841421028501,22.204631636476236,412.18609423742674,90.0
modal-full2,modal-compact2,source_cv_recommended_juan_only,True,6,0_60,-0.045139701724677954,0.06357996112153155,0.14208942395772794,377.97631496846196,60.0
modal-full2,modal-compact2,source_cv_recommended_juan_only,True,6,70_90,0.02523868889326691,0.257211605139727,0.6036277106093664,300.0,90.0
modal-full2,modal-compact2,source_cv_recommended_juan_only,True,6,80_90,0.11078501066803838,0.2957853179840253,0.6036277106093664,300.0,90.0
modal-full2,modal-compact2,source_cv_recommended_juan_only,True,6,90,0.2490165338475338,0.3761202130874334,0.6036277106093664,300.0,90.0
modal-full2,modal-full2,source_cv_recommended_juan_only,True,6,0_60,0.0,0.0,0.0,300.0,0.0
modal-full2,modal-full2,source_cv_recommended_juan_only,True,6,70_90,0.0,0.0,0.0,300.0,70.0
modal-full2,modal-full2,source_cv_recommended_juan_only,True,6,80_90,0.0,0.0,0.0,300.0,80.0
modal-full2,modal-full2,source_cv_recommended_juan_only,True,6,90,0.0,0.0,0.0,300.0,90.0
modal-full2,modal-compact3,source_cv_recommended_juan_only,True,6,0_60,-0.2437733219096951,0.3936618960731715,2.080789288668214,1200.0,60.0
modal-full2,modal-compact3,source_cv_recommended_juan_only,True,6,70_90,0.6256386794327156,2.192250647643227,5.563048395734199,1069.0784617684071,90.0
modal-full2,modal-compact3,source_cv_recommended_juan_only,True,6,80_90,1.3752332728636776,2.5958333833370335,5.563048395734199,1069.0784617684071,90.0
modal-full2,modal-compact3,source_cv_recommended_juan_only,True,6,90,3.239659577072262,3.6258902337676853,5.563048395734199,1069.0784617684071,90.0
modal-full2,modal-full4-svd,source_cv_recommended_juan_only,True,6,0_60,-1.0587044244877268,1.6241904389283164,5.529688432331433,1100.4048518456054,60.0
modal-full2,modal-full4-svd,source_cv_recommended_juan_only,True,6,70_90,2.498247230653685,8.946031939785813,22.808545864361633,1100.4048518456054,90.0
modal-full2,modal-full4-svd,source_cv_recommended_juan_only,True,6,80_90,5.4897648018887395,10.623853918518092,22.808545864361633,1100.4048518456054,90.0
modal-full2,modal-full4-svd,source_cv_recommended_juan_only,True,6,90,14.067187912773168,14.672007713622413,22.808545864361633,1100.4048518456054,90.0
modal-full2,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,0_60,-0.6201399784363097,1.11515708943804,3.94420881148595,824.3721884748535,60.0
modal-full2,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,70_90,5.88972813551712,13.405858364716238,26.652087922511697,734.4321259827932,90.0
modal-full2,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,80_90,10.075142539129743,16.29497988602023,26.652087922511697,734.4321259827932,90.0
modal-full2,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,90,22.71324803243553,22.78962920534383,26.652087922511697,734.4321259827932,90.0
modal-full2,profile-ring-full,source_cv_recommended_juan_only,True,6,0_60,-0.6202587817499166,1.1164248218997102,3.951193256273797,824.3721884748535,60.0
modal-full2,profile-ring-full,source_cv_recommended_juan_only,True,6,70_90,5.888348602296249,13.405845668712228,26.654627997485264,734.4321259827932,90.0
modal-full2,profile-ring-full,source_cv_recommended_juan_only,True,6,80_90,10.073815489505094,16.294776661362874,26.654627997485264,734.4321259827932,90.0
modal-full2,profile-ring-full,source_cv_recommended_juan_only,True,6,90,22.712903133621204,22.789230982175425,26.654627997485264,734.4321259827932,90.0
modal-full3,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,0.204416489242802,0.36479652813455626,1.6137693660114678,1200.0,60.0
modal-full3,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,-0.8796664877504144,2.8384627825329263,10.362061127491053,1132.6491752180323,90.0
modal-full3,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,-1.6834738468106991,3.422067474747728,10.362061127491053,1132.6491752180323,90.0
modal-full3,modal-compact2,source_cv_recommended_juan_only,False,6,90,-3.758157007439538,4.818514069659917,10.362061127491053,1132.6491752180323,90.0
modal-full3,modal-full2,source_cv_recommended_juan_only,False,6,0_60,0.24955619096748,0.4102254569110679,1.737650902273728,1200.0,60.0
modal-full3,modal-full2,source_cv_recommended_juan_only,False,6,70_90,-0.9049051766436816,2.8758892868449037,10.015434186100158,1132.6491752180323,90.0
modal-full3,modal-full2,source_cv_recommended_juan_only,False,6,80_90,-1.794258857478737,3.4538279636804807,10.015434186100158,1132.6491752180323,90.0
modal-full3,modal-full2,source_cv_recommended_juan_only,False,6,90,-4.007173541287072,4.862531099984772,10.015434186100158,1132.6491752180323,90.0
modal-full3,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,0.005782869057784871,0.05260525098078171,0.3431383863944859,1200.0,60.0
modal-full3,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,-0.2792664972109658,0.8731726397329728,4.661005407579353,1132.6491752180323,90.0
modal-full3,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,-0.4190255846150595,1.0653700560262336,4.661005407579353,1132.6491752180323,90.0
modal-full3,modal-compact3,source_cv_recommended_juan_only,False,6,90,-0.7675139642148107,1.4818091696681144,4.661005407579353,1132.6491752180323,90.0
modal-full3,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,-0.8091482335202466,1.2261514983211474,4.269951413483831,1100.4048518456054,60.0
modal-full3,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,1.5933420540100043,6.395689343647976,13.693707020593187,713.5242690016327,90.0
modal-full3,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,3.695505944410002,7.573228197242218,13.693707020593187,713.5242690016327,90.0
modal-full3,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,10.060014371486092,10.326628317831585,13.693707020593187,713.5242690016327,90.0
modal-full3,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,-0.37058378746882986,0.9266810742200111,2.9079173008831987,824.3721884748535,60.0
modal-full3,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,4.984822958873441,11.241952965188922,22.39229223624225,412.18609423742674,90.0
modal-full3,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,8.280883681651003,13.677347080064497,22.39229223624225,412.18609423742674,90.0
modal-full3,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,18.706074491148463,19.1038062654796,22.39229223624225,412.18609423742674,90.0
modal-full3,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,-0.37070259078243645,0.9281951113960349,2.9149017456710453,824.3721884748535,60.0
modal-full3,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,4.983443425652566,11.24150068052096,22.392258168872964,412.18609423742674,90.0
modal-full3,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,8.27955663202636,13.676623348544872,22.392258168872964,412.18609423742674,90.0
modal-full3,profile-ring-full,source_cv_recommended_juan_only,False,6,90,18.70572959233413,19.10264608248706,22.392258168872964,412.18609423742674,90.0
modal-full4-svd,modal-compact2,source_cv_recommended_juan_only,True,6,0_60,1.0135647227630487,1.5740158678517369,5.428200009291892,1100.4048518456054,60.0
modal-full4-svd,modal-compact2,source_cv_recommended_juan_only,True,6,70_90,-2.4730085417604193,8.82468127281361,23.066921146501087,1100.4048518456054,90.0
modal-full4-svd,modal-compact2,source_cv_recommended_juan_only,True,6,80_90,-5.3789797912207,10.49241444819,23.066921146501087,1100.4048518456054,90.0
modal-full4-svd,modal-compact2,source_cv_recommended_juan_only,True,6,90,-13.818171378925632,14.495956395282498,23.066921146501087,1100.4048518456054,90.0
modal-full4-svd,modal-full2,source_cv_recommended_juan_only,True,6,0_60,1.0587044244877268,1.6241904389283164,5.529688432331433,1100.4048518456054,60.0
modal-full4-svd,modal-full2,source_cv_recommended_juan_only,True,6,70_90,-2.498247230653685,8.946031939785813,22.808545864361633,1100.4048518456054,90.0
modal-full4-svd,modal-full2,source_cv_recommended_juan_only,True,6,80_90,-5.4897648018887395,10.623853918518092,22.808545864361633,1100.4048518456054,90.0
modal-full4-svd,modal-full2,source_cv_recommended_juan_only,True,6,90,-14.067187912773168,14.672007713622413,22.808545864361633,1100.4048518456054,90.0
modal-full4-svd,modal-compact3,source_cv_recommended_juan_only,True,6,0_60,0.8149311025780316,1.249872414589819,4.3336820581791216,1069.0784617684071,60.0
modal-full4-svd,modal-compact3,source_cv_recommended_juan_only,True,6,70_90,-1.8726085512209707,6.844705165425613,17.293827351602488,1100.4048518456054,90.0
modal-full4-svd,modal-compact3,source_cv_recommended_juan_only,True,6,80_90,-4.1145315290250615,8.138950479838286,17.293827351602488,1100.4048518456054,90.0
modal-full4-svd,modal-compact3,source_cv_recommended_juan_only,True,6,90,-10.827528335700904,11.189778654901414,17.293827351602488,1100.4048518456054,90.0
modal-full4-svd,modal-full4-svd,source_cv_recommended_juan_only,True,6,0_60,0.0,0.0,0.0,300.0,0.0
modal-full4-svd,modal-full4-svd,source_cv_recommended_juan_only,True,6,70_90,0.0,0.0,0.0,300.0,70.0
modal-full4-svd,modal-full4-svd,source_cv_recommended_juan_only,True,6,80_90,0.0,0.0,0.0,300.0,80.0
modal-full4-svd,modal-full4-svd,source_cv_recommended_juan_only,True,6,90,0.0,0.0,0.0,300.0,90.0
modal-full4-svd,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,0_60,0.4385644460514167,1.2795971281511576,6.192401014532123,1100.4048518456054,60.0
modal-full4-svd,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,70_90,3.3914809048634362,6.0614519913392595,15.90608840934167,300.0,90.0
modal-full4-svd,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,80_90,4.585377737241002,7.175920866062039,15.90608840934167,300.0,90.0
modal-full4-svd,profile-ring-full-svd,source_cv_recommended_juan_only,True,6,90,8.646060119662371,9.735226193469156,15.90608840934167,300.0,90.0
modal-full4-svd,profile-ring-full,source_cv_recommended_juan_only,True,6,0_60,0.4384456427378101,1.2803974543401733,6.197603941206793,1100.4048518456054,60.0
modal-full4-svd,profile-ring-full,source_cv_recommended_juan_only,True,6,70_90,3.390101371642562,6.059765960108071,15.896625168559197,300.0,90.0
modal-full4-svd,profile-ring-full,source_cv_recommended_juan_only,True,6,80_90,4.584050687616356,7.173792315932347,15.896625168559197,300.0,90.0
modal-full4-svd,profile-ring-full,source_cv_recommended_juan_only,True,6,90,8.645715220848034,9.732448642928718,15.896625168559197,300.0,90.0
measured-stable,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,-7.237323269086816,9.101759723500995,20.983667474134947,436.6959548526562,30.0
measured-stable,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,-1.619897612686234,3.697268921223933,6.76327462423275,1100.4048518456054,70.0
measured-stable,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,0.4284921439068112,2.005173010076867,6.557301364462035,1200.0,90.0
measured-stable,modal-compact2,source_cv_recommended_juan_only,False,6,90,1.0127578044776417,1.9792085231671328,6.557301364462035,1200.0,90.0
measured-stable,modal-full2,source_cv_recommended_juan_only,False,6,0_60,-7.192183567362138,9.061908481092026,20.944336006301697,436.6959548526562,30.0
measured-stable,modal-full2,source_cv_recommended_juan_only,False,6,70_90,-1.6451363015795009,3.660038795427991,7.079255401757564,1200.0,90.0
measured-stable,modal-full2,source_cv_recommended_juan_only,False,6,80_90,0.3177071332387728,2.106644918130425,7.079255401757564,1200.0,90.0
measured-stable,modal-full2,source_cv_recommended_juan_only,False,6,90,0.7637412706301079,2.0885152150552133,7.079255401757564,1200.0,90.0
measured-stable,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,-7.435956889271834,9.218423798843183,21.033457992101418,436.6959548526562,30.0
measured-stable,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,-1.0194976221467853,4.915456939057578,11.300276371292888,1165.838329384327,90.0
